"@timestamp","_id","_ignored","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version",collector,"ecs.version","host.architecture","host.hostname","host.id","host.ip","host.mac","host.name","host.os.build","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.fingerprint","log.file.idxhi","log.file.idxlo","log.file.path","log.file.vol","log.offset","log_type",message,"source_os"
"Oct 25, 2025 @ 06:19:30.332",9hC4JJoBtjGoZl1F8ZLU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"734,668","windows_firewall","2025-10-25 06:07:16 ALLOW UDP 192.168.235.129 192.168.235.2 55197 53 0 - - - - - - - SEND 9528",windows
"Oct 25, 2025 @ 06:19:30.332",9xC4JJoBtjGoZl1F8ZLU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"734,764","windows_firewall","2025-10-25 06:07:16 ALLOW UDP 192.168.235.129 192.168.235.2 58083 53 0 - - - - - - - SEND 9528",windows
"Oct 25, 2025 @ 06:19:30.332","-BC4JJoBtjGoZl1F8ZLU","-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"734,860","windows_firewall","2025-10-25 06:07:16 ALLOW TCP 192.168.235.129 150.171.28.11 63125 443 0 - 0 0 0 - - - SEND 9528",windows
"Oct 25, 2025 @ 06:19:30.332","-RC4JJoBtjGoZl1F8ZLU","-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"734,957","windows_firewall","2025-10-25 06:07:17 ALLOW TCP 192.168.235.129 192.168.235.128 63126 9200 0 - 0 0 0 - - - SEND 6532",windows
"Oct 25, 2025 @ 06:19:30.332","-hC4JJoBtjGoZl1F8ZLU","-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,057","windows_firewall","2025-10-25 06:07:17 DROP UDP fe80::7912:efcb:4bdb:1fc5 ff02::1:3 64260 5355 70 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332","-xC4JJoBtjGoZl1F8ZLU","-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,164","windows_firewall","2025-10-25 06:07:17 DROP UDP 192.168.235.1 224.0.0.252 64260 5355 50 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332","_BC4JJoBtjGoZl1F8ZLU","-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,261","windows_firewall","2025-10-25 06:07:17 DROP UDP fe80::7912:efcb:4bdb:1fc5 ff02::1:3 64260 5355 70 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332","_RC4JJoBtjGoZl1F8ZLU","-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,368","windows_firewall","2025-10-25 06:07:17 DROP UDP 192.168.235.1 224.0.0.252 64260 5355 50 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332","_hC4JJoBtjGoZl1F8ZLU","-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,465","windows_firewall","2025-10-25 06:07:18 DROP UDP fe80::7912:efcb:4bdb:1fc5 ff02::1:3 64270 5355 70 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332","_xC4JJoBtjGoZl1F8ZLU","-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,572","windows_firewall","2025-10-25 06:07:18 DROP UDP 192.168.235.1 224.0.0.252 64270 5355 50 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332",ABC4JJoBtjGoZl1F8ZPU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,669","windows_firewall","2025-10-25 06:07:18 DROP UDP fe80::7912:efcb:4bdb:1fc5 ff02::1:3 64270 5355 70 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332",ARC4JJoBtjGoZl1F8ZPU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,776","windows_firewall","2025-10-25 06:07:18 DROP UDP 192.168.235.1 224.0.0.252 64270 5355 50 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332",AhC4JJoBtjGoZl1F8ZPU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,873","windows_firewall","2025-10-25 06:07:20 DROP UDP fe80::7912:efcb:4bdb:1fc5 ff02::1:3 55647 5355 70 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332",AxC4JJoBtjGoZl1F8ZPU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"735,980","windows_firewall","2025-10-25 06:07:20 DROP UDP 192.168.235.1 224.0.0.252 55647 5355 50 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332",BBC4JJoBtjGoZl1F8ZPU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"736,077","windows_firewall","2025-10-25 06:07:20 DROP UDP fe80::7912:efcb:4bdb:1fc5 ff02::1:3 55647 5355 70 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332",BRC4JJoBtjGoZl1F8ZPU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"736,184","windows_firewall","2025-10-25 06:07:20 DROP UDP 192.168.235.1 224.0.0.252 55647 5355 50 - - - - - - - RECEIVE 2144",windows
"Oct 25, 2025 @ 06:19:30.332",BhC4JJoBtjGoZl1F8ZPU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"736,281","windows_firewall","2025-10-25 06:07:22 ALLOW UDP 192.168.235.129 224.0.0.251 5353 5353 0 - - - - - - - SEND 2144",windows
"Oct 25, 2025 @ 06:19:30.332",BxC4JJoBtjGoZl1F8ZPU,"-",".ds-filebeat-9.1.5-2025.10.21-000001","-","8521d706-1129-4322-abd0-c3cc88d7dd83",bgent,"a8067263-efda-4bf1-8169-b5a46c1b4f82",bgent,filebeat,"9.1.5",filebeat,"8.0.0","x86_64",bgent,"7e128e12-ffb8-47bc-89cb-35cda7f2059b","fe80::60cf:21fe:33ae:f647, 192.168.235.129","00-0C-29-DD-E4-7A",bgent,"26200.6899",windows,"10.0.26100.6899 (WinBuild.160101.0800)","Windows 11 Pro","Windows 11 Pro",windows,windows,"10.0",filestream,c182dde54fed0c1d188bcd539b310a0206ab8bfb22014cd3a2c8c7cc064ce9f4,393216,29247,"C:\Windows\System32\LogFiles\Firewall\pfirewall.log",350103819,"736,376","windows_firewall","2025-10-25 06:07:22 ALLOW UDP 192.168.235.129 224.0.0.251 5353 5353 0 - - - - - - - RECEIVE 2144",windows
